"code","name","market","industry","stage","deepVerified","provisionalCandidate","templateLike","formalPlan","financialStatementSource","administrativeDocument","pageEvidence","genericMetricFields","specificMetricFields","progressConnected","withinThreeYears","phaseScore","document","planPublishedDate","sourceUrl","templatePatternIds"
"177A","コージンバイオ","Growth","化学","core","false","true","true","true","false","false","6","4","0","true","true","111","事業計画及び成長可能性に関する事項","2026-05-15","https://www2.jpx.co.jp/disc/177A0/140120260512526900.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1780","ヤマウラ","Prime","建設業","core","false","true","true","true","false","false","2","0","0","true","true","100","「中期経営計画2025」進捗状況および2026年3月期決算説明「ログミーFinance書き起こし記事」公開のお知らせ","2026-06-26","https://www2.jpx.co.jp/disc/17800/140120260624578987.pdf","generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"1783","fantasista","Standard","不動産業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年9月期第2四半期(中間期)決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/17830/140120260515537758.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1786","オリエンタル白石","Prime","建設業","core","false","true","true","true","false","false","3","5","0","true","true","103","中期経営計画(2026~2028年度)の策定に関するお知らせ","2026-05-14","https://www2.jpx.co.jp/disc/17860/140120260513528146.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1787","ナカボーテック","Standard","建設業","core","false","true","true","true","false","false","3","4","0","true","false","80","中期経営計画「23中計」策定のお知らせ","2023-05-11","https://www2.jpx.co.jp/disc/17870/140120230511564887.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1788","三東工業社","Standard","建設業","core","false","false","true","false","true","false","4","4","0","true","true","27","令和8年6月期第3四半期決算短信〔日本基準〕(連結)","2026-05-13","https://www2.jpx.co.jp/disc/17880/140120260513529055.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1793","大本組","Standard","建設業","core","false","true","true","true","false","false","4","5","0","true","true","95","「中期経営計画(2024~2026年度)」の策定に関するお知らせ","2024-05-14","https://www2.jpx.co.jp/disc/17930/140120240511590941.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1795","マサル","Standard","建設業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年9月期 第2四半期(中間期)決算短信〔日本基準〕(連結)","2026-05-13","https://www2.jpx.co.jp/disc/17950/140120260311579812.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1798","守谷商会","Standard","建設業","core","false","true","true","true","false","false","4","5","0","true","true","107","「中期経営計画2026」の策定に関するお知らせ","2026-05-12","https://www2.jpx.co.jp/disc/17980/140120260512524177.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1799","第一建設工業","Standard","建設業","core","false","true","true","true","false","false","3","5","0","true","true","103","(訂正)「中期経営計画の見直しに関するお知らせ」の一部訂正について","2026-05-14","https://www2.jpx.co.jp/disc/17990/140120260514535487.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1801","大成建設","Prime","建設業","core","false","false","false","true","false","false","0","0","5","true","true","149","TAISEI VISION 2030達成計画・中期経営計画(2024-2026)","2024-05-13","https://www.taisei.co.jp/ir/management-policy/plan/pdf/2024051301.pdf",""
"1802","大林組","Prime","建設業","core","false","false","false","true","false","false","0","0","4","true","true","143","大林グループ中期経営計画2022 追補","2024-05-13","https://www.obayashi.co.jp/ir/upload/file/news20240513_2_01.pdf",""
"1803","清水建設","Prime","建設業","core","false","false","false","true","false","false","0","0","5","true","true","149","清水建設グループ 中期経営計画〈2024-2026〉","2024-05-13","https://www.shimz.co.jp/company/about/strategy/pdf/policy2024.pdf",""
"1807","佐藤渡辺","Standard","建設業","core","false","true","true","true","false","false","4","5","0","true","true","95","「佐藤渡辺グループ中期経営計画(2024~2026年度)」の策定に関するお知らせ","2024-05-10","https://www2.jpx.co.jp/disc/18070/140120240509587547.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1808","長谷工コーポレーション","Prime","建設業","core","false","true","true","true","false","false","3","4","0","true","true","96","「長谷工グループ中期経営計画」の策定に関するお知らせ","2025-02-13","https://www2.jpx.co.jp/disc/18080/140120250212570533.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1810","松井建設","Standard","建設業","core","false","true","true","true","false","false","3","4","0","true","true","97","「中期経営計画〈2025-2027〉」の策定について","2025-05-13","https://www2.jpx.co.jp/disc/18100/140120250512541517.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1811","錢高組","Standard","建設業","core","false","false","true","false","true","false","3","5","0","true","true","23","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/18110/140120260513530654.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1812","鹿島建設","Prime","建設業","core","false","false","false","true","false","false","0","0","3","true","true","137","鹿島グループ中期経営計画(2024~2026)","2024-05-14","https://www.kajima.co.jp/ir/newplan/pdf/20240514_3-j.pdf",""
"1813","不動テトラ","Prime","建設業","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期決算短信〔日本基準〕(連結)","2026-05-11","https://www2.jpx.co.jp/disc/18130/140120260511521309.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1814","大末建設","Prime","建設業","core","false","true","true","true","false","false","3","4","0","true","true","103","中長期経営計画の更新に関するお知らせ","2026-04-24","https://www2.jpx.co.jp/disc/18140/140120260424509841.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1815","鉄建建設","Prime","建設業","core","false","true","true","true","false","false","4","5","0","true","true","107","中期経営計画2028のアップデート(数値目標の上方修正および配当方針の変更)に関するお知らせ","2026-05-14","https://www2.jpx.co.jp/disc/18150/140120260513530765.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"1820","西松建設","Prime","建設業","core","false","true","true","true","false","false","4","5","0","true","true","107","『西松-Vision 2035』及び『中期経営計画2028』策定のお知らせ","2026-05-12","https://www2.jpx.co.jp/disc/18200/140120260511523353.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
